Tweets,Sentiment,Word_count,Stop_word_count,Char_count,Punctuation_count,Mention_count,Hashtag_count,Avrg_word_len
philadelphia tomorrow airport,0,9,2,54,2,0,0,5.0
relax today rachel later,1,6,2,38,1,0,0,5.333333333333333
look sad true style use fusion,1,20,9,112,7,1,0,4.6
door,0,3,1,26,2,1,0,7.666666666666667
state board house sad person s,0,16,3,88,9,0,0,4.375
wait today open pick student isa donna late hate isa thing suck,0,24,9,114,3,0,0,3.75
help wit contest week,1,13,0,70,0,0,0,4.384615384615385
thank love writer eh prepare bad ship package yesterday,1,25,8,135,8,1,0,4.32
think pull muscle ankle great ice,0,12,4,54,1,0,0,3.5
wear today,1,7,3,38,2,0,0,4.428571428571429
think peter virus,0,6,3,27,0,0,0,3.5
,1,3,2,13,1,0,0,3.3333333333333335
miss longer look popcorn,0,14,5,72,6,1,0,4.142857142857143
cash money,0,2,0,13,1,0,0,5.5
food cannon like eat soon fail,0,13,4,71,3,0,0,4.461538461538462
welcome dear,1,7,2,43,2,1,0,5.142857142857143
nice people nice metaphysical slap face stress air bad,0,26,16,119,5,0,0,3.576923076923077
sly lack like class don t certain mizzu damn private school,0,21,6,134,10,1,0,5.380952380952381
follow real lewis check,1,11,3,53,3,0,0,3.8181818181818183
shocked learn isn true,1,12,4,80,3,1,2,5.666666666666667
time ready bed work tomorrow,0,15,9,67,2,0,0,3.4
cause know befriend know,1,10,3,57,3,1,0,4.7
dentist orthodontist tooth week,1,10,5,72,4,1,0,6.1
bring peace peace god peace man peace heart billy graham,1,24,8,128,4,0,0,4.333333333333333
wish drive cook sorry,0,20,12,107,5,1,0,4.25
clot consider work like tomorrow,1,16,7,103,3,1,0,5.4375
vacation,1,9,4,48,5,1,0,4.333333333333333
awwwww video,1,4,1,28,2,1,0,6.0
beautiful sunshine stick traffic,0,12,7,71,1,1,0,4.916666666666667
bless,0,8,2,49,8,1,0,5.0
super awesome idea trip time hammond,0,12,4,65,2,0,0,4.416666666666667
sex pick em come,1,6,1,42,4,1,0,5.833333333333333
watch miss,0,10,4,50,2,1,0,4.0
gutta mind pp charge break charge play,0,13,4,79,14,0,0,5.076923076923077
hate icon,0,5,2,31,1,0,0,5.2
think,0,8,3,48,3,1,0,5.0
pick wheel,0,11,4,58,4,1,0,4.2727272727272725
,1,3,1,23,1,1,0,6.666666666666667
oh epic fail horserathish like little white turn respectable,0,21,6,136,2,0,0,5.380952380952381
follower day use tweeteradder com add train pay lip,1,20,9,120,3,1,0,5.0
sleep son nightmare poor baby gallery kikin buttock yep guess sleep,0,21,5,138,16,0,0,5.571428571428571
windy rainy shit room kind need un,0,28,16,132,4,1,0,3.7142857142857144
cup tea weather good,0,8,3,38,0,0,0,3.75
home pay ticket blow ah thisappointe parent,0,22,10,123,6,0,0,4.590909090909091
malbrook,1,4,1,21,1,0,0,4.25
think friend life boyfriend time girl,0,21,15,109,0,0,0,4.190476190476191
think work muscle love,1,13,6,70,2,1,0,4.384615384615385
gloria copy video person steal ugh let stole lot thing,0,23,11,109,4,0,0,3.739130434782609
definitely time pray reason work,1,13,6,78,4,1,0,5.0
havana love,0,8,2,72,1,1,0,8.0
want talk platform m today want shoot platform breeze,1,23,9,114,6,0,0,3.9565217391304346
yes,0,8,5,39,1,1,0,3.875
home donna need shower chat bit,1,14,7,70,7,0,0,4.0
oh dark late man white suit look good,1,16,6,83,4,1,0,4.1875
enjoy thirty bit email maybe email,1,18,7,105,3,1,0,4.666666666666667
think thing bullshit grade granulation apparently eye different color,0,20,9,121,1,0,0,5.05
suppose b come wat radio,0,12,3,73,5,1,0,5.083333333333333
hear contact,0,7,2,49,2,0,0,6.0
shout love like y sure know girl feel love,1,18,8,89,1,0,0,3.9444444444444446
grand cut hair good bad let strain stick gross curly hair,0,28,12,135,4,0,0,3.8214285714285716
screenshot kind review d need van access,0,17,5,106,9,1,0,5.235294117647059
twitpic bad,0,6,0,38,2,1,0,5.333333333333333
watch mean girl eat candy,1,6,1,37,0,0,0,5.166666666666667
follower day use tweeteradder com add train pay lip,1,20,9,122,3,1,0,5.1
yeah oh lamb m excited today t wait,1,12,2,84,12,1,0,6.0
sort file type select block want tis easy,1,15,5,79,6,1,0,4.266666666666667
want pioneer sarah,0,6,3,30,1,0,0,4.0
hi good morning drink redbull prepare blow,1,10,2,65,2,0,0,5.5
oh ray switch thunderbird map work like charm,1,14,4,95,5,1,0,5.785714285714286
hey short rise loom far year worry bring city soon huge,1,28,9,137,2,0,0,3.892857142857143
boa trade work d middle day boy,1,25,13,112,5,1,0,3.44
let friend len follow netwrke len r help cheer,1,25,11,138,6,1,0,4.52
,1,6,2,43,4,2,0,6.166666666666667
eye new cost,0,12,6,65,3,1,0,4.416666666666667
mummy good boot suffocate shoulder stand,0,17,10,95,6,0,0,4.588235294117647
magic crazy pp car wrong right leave u turn party,0,24,9,130,8,1,0,4.416666666666667
way early,0,3,1,14,0,0,0,3.6666666666666665
morning chris look love,1,14,4,96,10,1,0,5.785714285714286
yea broke ass unfortunately,0,11,4,66,4,1,0,5.0
cook family prayer gash world happen unfortunate,0,18,9,103,8,0,0,4.722222222222222
finish exercise lie love teach,1,15,6,71,0,0,0,3.7333333333333334
want today,1,9,6,40,3,0,0,3.4444444444444446
far q dr muco thisgusting gross term use,0,20,9,107,5,1,0,4.25
kick fire watch labyrinth oh yeah,1,10,3,64,4,0,0,5.4
physically finish painting,0,8,4,53,1,0,0,5.625
win bunch ticket border la la la lava,1,9,3,58,7,0,0,5.333333333333333
like quit twitteratia quit agree log quick mobile twitter visit,1,14,4,100,7,1,0,6.142857142857143
s virginia week,0,5,2,38,3,0,0,6.6
mad pick camera mistake,0,12,5,56,3,0,0,3.6666666666666665
internet connection minute,0,11,6,61,1,0,1,4.545454545454546
sorry fail,0,6,1,36,2,1,0,5.0
know tell anymore outcast hope feeling long thistance hug x,0,27,9,138,3,1,0,4.111111111111111
chris tell new policy maybe,1,14,3,82,7,1,0,4.714285714285714
donna signing party tonight geography,0,10,5,57,0,0,0,4.7
mall lame,0,11,7,53,1,0,0,3.8181818181818183
jealous live country mile away beach,0,13,5,79,3,1,0,5.076923076923077
quit hey big big quit sudden urge mustn,1,14,6,79,8,0,0,4.642857142857143
start congratulate moss find mother s day actually sunday,1,17,9,105,3,0,0,5.176470588235294
listen russo b day present,1,9,3,54,1,0,0,5.0
thank,1,5,2,34,2,1,0,5.8
twitter amazing week adamant island,1,13,5,72,4,0,0,4.461538461538462
save cos later time right,0,9,4,47,1,0,0,4.222222222222222
pay mile world,0,10,3,61,4,1,0,5.1
homework hard read break dawn,1,18,12,84,2,0,0,3.6666666666666665
know talk,0,7,3,40,5,0,0,4.714285714285714
horrible watch poor,0,8,3,47,2,1,0,4.875
away haven new follower friday guess shut damn mouth,0,22,10,129,4,1,0,4.863636363636363
retarded message treat,0,14,6,86,3,1,0,5.142857142857143
bed month mmm,1,4,0,40,6,1,0,8.75
oh find church play triple door night,0,15,5,84,3,1,0,4.533333333333333
officially new home sad miss big dummy,0,17,7,83,5,0,0,3.8823529411764706
s thing long foil thistende eat w o fear death,1,25,12,136,6,1,0,4.4
fuse work tomorrow sad miss fun,0,17,8,85,2,1,0,4.0
design clot use personal blow awesome platform free trial play,1,23,10,134,6,1,0,4.826086956521739
buy mac soon option dock icon,1,20,11,94,2,1,0,3.7
new music thank yesterday s good chocolate cake,1,15,7,81,1,0,0,4.333333333333333
easy target,1,7,3,47,2,1,0,5.714285714285714
alarm clock hesse find,0,7,1,38,3,0,0,4.428571428571429
run money,0,5,2,25,1,0,0,4.0
twitter know photography run popular photography blow,1,18,7,115,6,2,0,5.388888888888889
bath level think ok,0,16,11,90,2,1,0,4.625
,0,5,2,19,2,0,0,2.8
giveaway waaaaaah,0,10,5,57,6,1,0,4.7
lunch outdoor,1,4,1,23,1,0,0,4.75
sage hanna tell let talk soon,1,14,4,76,7,1,0,4.428571428571429
drive safe sound like great time,1,10,3,53,2,1,0,4.3
abate glittering dint tell huhuhu,0,11,3,69,4,1,0,5.2727272727272725
fail whale time age,0,11,4,54,2,0,0,3.909090909090909
building come today find,0,21,11,102,4,1,0,3.857142857142857
great today holiday,1,15,3,126,10,1,5,7.4
aren bring bit summer office,1,13,5,79,6,0,0,5.076923076923077
phone bad temporary piece suggestion kind phone buy,0,25,10,131,4,0,0,4.24
sore throat mouth methink sickly,0,20,6,112,2,0,0,4.55
bored lonely play ghost master need life,0,15,6,76,4,0,0,4.066666666666666
old guy fan speed park little adorable,0,15,7,74,0,0,0,3.933333333333333
sure fine think need shop new cut apron,1,21,8,112,6,1,0,4.285714285714286
let cheat clean game wonder thing mad,0,20,7,98,5,1,0,3.9
huge appreciate,1,3,0,31,1,1,0,9.0
apparently people quit hang brother quit,1,14,5,89,5,0,0,5.357142857142857
hope tour date add j s contest chance,0,22,7,113,6,1,0,4.136363636363637
feel fade like flower,1,9,1,55,5,1,0,5.111111111111111
think sound like end help high school cool miss u,0,24,11,127,5,1,0,4.291666666666667
oh new donna want bad star tree new movie break,0,26,11,131,3,1,0,4.038461538461538
hello today morning wish kiss great day,1,27,15,130,7,1,0,3.814814814814815
hi write bunch twitter tip include enjoy,1,17,5,105,9,1,1,5.176470588235294
sick cool thing world,0,13,5,70,6,0,0,4.384615384615385
definitely,0,6,4,36,1,1,0,5.0
sound great check child pop,1,17,6,110,6,1,0,5.294117647058823
head hurt bad away,0,9,3,39,1,0,0,3.3333333333333335
know dear hear mr s security ringworm u sweet,0,17,5,121,7,1,0,6.117647058823529
food,1,6,4,28,1,0,0,3.6666666666666665
orthodontist tomorrow ugh,0,7,3,43,1,0,0,5.142857142857143
apple need drink feed revision,0,12,5,62,3,0,0,4.166666666666667
think find van rough sympathy xxx,1,14,3,86,5,1,0,5.142857142857143
home havana,1,6,1,35,1,0,0,4.833333333333333
hata lame d funny wat funny cut check email babe,1,27,10,130,5,1,0,3.814814814814815
date remember purple single,1,9,2,79,5,1,0,7.777777777777778
thiscovere friend think cheer,1,10,3,61,1,0,0,5.1
true remember s miles s door da life s good,1,15,3,93,7,1,0,5.2
hour company instead,0,21,12,120,12,2,0,4.714285714285714
goodness try sleep daddy wake,0,14,5,74,3,1,0,4.285714285714286
hurt like hell gutta cause bite hole cheek,0,21,10,101,4,1,0,3.761904761904762
enjoy work weekend feel like catch life ma law s b day party,0,28,8,136,9,1,0,3.857142857142857
hope bank ok,0,5,1,30,1,1,0,5.0
tell curl curly sit pretty,1,13,3,88,11,1,0,5.769230769230769
hind ago bait na eh suppurative sa joliet loveteam si pet,1,21,2,135,12,1,0,5.428571428571429
walk day chalk arrow alongside river,1,20,10,120,7,0,0,5.0
omaha anthony roman space twitter find clot scene,0,21,10,126,4,1,0,5.0
j home super s fili love fudtrippin super super great friend sa,1,19,3,108,5,0,0,4.684210526315789
katie nail r come,1,6,1,30,1,0,0,4.0
thaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaank,1,2,0,56,2,1,0,27.0
miss local fig fun time,1,8,1,41,2,0,0,4.125
uuuuu pa friend,1,11,2,66,3,1,0,5.0
body awake eye fight close come kirsten know think dance,1,25,9,137,12,0,0,4.48
little girl necklace domo,1,12,6,56,0,0,0,3.6666666666666665
yeah date mix russie d,1,12,3,64,4,1,0,4.333333333333333
happy know,1,10,5,38,3,0,0,2.8
english exam geography hour,0,9,4,46,1,0,0,4.111111111111111
snow fall believe time ring,1,19,7,100,5,0,0,4.2631578947368425
baby sick need,0,15,8,60,5,0,0,2.933333333333333
yeah start bit strange wait til new film come,1,21,7,113,2,1,0,4.380952380952381
american idol la come time la close donna time la hi,0,26,9,138,8,0,0,4.1923076923076925
arch public health environmental forum tomorrow dread face quit hello quit,0,22,8,143,7,0,0,5.5
strong man stay mamma goal hard long juice,1,12,2,66,2,0,0,4.5
new york city,1,5,1,24,0,0,0,3.8
work wait dinner turkturk,1,9,5,52,1,0,0,4.777777777777778
lean quinine penza good chicken penza,0,11,4,56,0,0,0,4.0
far today good sign work fine love support,1,21,7,109,4,0,0,4.190476190476191
precise lui home,1,5,1,35,3,1,0,6.0
perfect comb start day,1,7,2,42,1,1,0,5.0
lucky wish place shop,0,17,9,87,9,1,0,4.117647058823529
musical day,1,7,2,45,2,1,0,5.428571428571429
nice day outside son ok new playlist phone ready,1,23,11,112,1,0,0,3.869565217391304
goshhh chemistry paper honestly know chemistry,0,11,2,88,7,0,0,7.0
sing lame,0,12,4,55,4,1,0,3.5833333333333335
lovely day sit revise history rubbish,1,10,2,63,3,0,0,5.3
let baby time want birthday gift,0,18,11,86,3,0,0,3.7777777777777777
miss mister _ _ _ _ _ sure,1,7,1,39,7,0,0,4.571428571428571
hey change thing easy quick type thinking,1,22,10,121,0,0,0,4.5
sorry cry,0,8,5,45,1,1,0,4.625
watch old season grey s,1,7,2,38,1,0,0,4.428571428571429
miss,0,3,1,22,0,0,0,6.333333333333333
u list little bible u,1,13,4,69,3,1,0,4.3076923076923075
school today beach,1,7,2,35,1,0,0,4.0
awwwwwwww lovely sum cry,1,10,4,53,4,0,0,4.3
good evening music,1,5,0,52,9,0,0,9.4
airport,0,3,1,15,0,0,0,4.0
lose help find good home,0,11,3,54,3,1,0,3.909090909090909
u feel,1,13,6,71,4,1,0,4.461538461538462
missing dance,0,11,8,58,2,0,0,4.2727272727272725
check livejournal leave message think like,1,13,3,77,4,1,0,4.923076923076923
hit fact week,0,21,11,105,6,0,0,4.0
good movie think donna watch tonight thank sure,1,16,5,86,2,1,0,4.3125
hey twist wake clock headache,0,13,5,58,2,0,0,3.4615384615384617
mobile pp block,0,11,4,59,3,1,0,4.363636363636363
fall addicted quit mass effect quit time learn,0,16,7,92,5,0,0,4.75
nice memory tube maybe people tube,1,14,5,92,3,1,0,5.5
surprise phone noble day,1,8,3,45,1,0,0,4.625
start lean bow sun ha ha,1,13,4,63,9,1,0,3.8461538461538463
ah shit stop short,0,11,4,57,2,1,0,4.181818181818182
holy shit wash machine repair man half house flood water shoe soak,0,23,8,129,6,0,0,4.608695652173913
yes miss muddle love course,0,11,1,69,5,1,0,5.2727272727272725
phone slow crash,0,9,4,46,0,0,0,4.111111111111111
hey think miss,1,13,5,76,5,1,0,4.846153846153846
come,0,7,3,43,2,1,0,5.142857142857143
think ill bed early,1,12,6,55,2,0,0,3.5833333333333335
thank,1,3,0,30,2,2,0,9.0
hey pcmag radio live,1,9,2,72,10,1,0,6.888888888888889
understand people dark confusing,0,10,4,57,1,0,0,4.7
instal camp password forget,0,9,3,65,2,0,0,6.222222222222222
like,0,13,6,68,3,1,0,4.230769230769231
tell people know theory bath apparently big deal,0,17,5,87,1,0,0,4.117647058823529
ask amber answer homework,1,7,3,41,0,0,0,4.857142857142857
sad episode sit,0,8,4,37,1,0,0,3.625
honest marry sum stuff like worried people interest,1,25,10,137,3,1,0,4.48
foot hurt cause stand settle night twice,0,10,3,57,3,0,0,4.7
wish neighbor wouldn t loud obnoxious hot close window,0,15,7,86,1,0,0,4.733333333333333
sit couch aunt uncle s house extremely bored wish chill friend,0,19,9,108,5,0,0,4.684210526315789
gutta paint bathroom love bathroom paint,0,18,7,93,4,0,0,4.166666666666667
bout nice kikin w red s,1,10,3,45,3,0,0,3.5
yes actually business trip studio sunday boss,1,20,9,103,1,1,0,4.05
listen s magic interview,1,8,2,57,4,1,0,6.125
quit quit husband girl,1,8,4,60,6,1,0,6.5
hey run actually home weekend hang train finish,0,23,7,129,5,1,0,4.521739130434782
mon hair massive word away try hard cool,1,20,8,96,4,0,0,3.8
want book pirate pin ass purpose individual break single letter,0,23,11,131,3,0,0,4.695652173913044
upset grandmother hospital stroke doctor play late stop,0,29,18,134,2,0,0,3.6206896551724137
morning try pain hurt,0,14,6,68,1,0,0,3.857142857142857
wood new camera union l o,1,8,1,40,4,0,0,4.0
good work today lesion cap work time shower bed work zzzzzzz,1,21,8,105,8,1,0,4.0
feel lucky feel like shave head brave briony ear big suit,0,26,11,127,10,0,0,3.8846153846153846
worry tonight figure,1,9,4,68,6,1,0,6.444444444444445
divorce hardly good child,0,10,4,75,4,1,0,6.5
love sidekick sleep tomorrow,1,10,4,55,0,0,0,4.5
semi day awesome ride semi ride day sense,1,19,6,102,8,1,0,4.368421052631579
ugh moment remember s begin june quit week quit realize july june,0,26,13,142,8,0,1,4.461538461538462
spend past hour wash wake car help dad wash motorcycle sup father daughter,1,24,8,128,2,0,0,4.333333333333333
mind united warm come sofa,0,12,6,52,0,0,0,3.3333333333333335
twitterrific ad s intuos remember want,0,15,6,107,9,0,0,6.133333333333334
feel bit relaxed like relax world asleep justice eagle eye movie w ship,1,23,6,137,8,0,0,4.956521739130435
ok load migrate setting license pouch,0,14,4,78,3,0,0,4.571428571428571
rain shine defeat genera ask,0,6,2,40,3,0,0,5.666666666666667
client fresh bad fresh,0,20,11,89,3,0,0,3.45
post break rule mode approve need think god,1,28,12,133,9,0,0,3.75
home run walk park w dog long s online super grm,1,25,8,128,10,0,0,4.12
change,0,2,1,15,0,0,0,6.5
like bored,0,4,1,23,5,0,0,4.75
milan annoying expect brandon poster child bitchassness pm ch s headache g,0,24,11,138,8,0,0,4.75
yes enjoy time island lot visit maybe come germany,1,26,13,135,6,1,0,4.153846153846154
jay fucking amazing play aim pocono wide summer jam add fun follow french open,1,24,4,129,9,0,0,4.375
nice drive insane save,0,8,4,43,1,0,0,4.375
hit sheet school mr,0,6,1,35,1,0,0,4.833333333333333
oh shit sweet,1,9,4,46,1,1,0,4.0
good morning twist mummy large leave morning donna miss hold d,0,22,8,125,4,1,0,4.636363636363637
ok stop follow sorry gun message forth drive twitterberry insane,0,22,10,119,2,0,0,4.409090909090909
wish bound plane,0,12,7,60,1,1,0,4.0
thing dog bloody ear small nick ear flap probe cause rough play ball early,0,26,10,135,2,1,0,4.1923076923076925
hata yeah friend like copy,0,18,8,92,3,1,0,4.111111111111111
sit computer twitter profile,1,10,4,53,0,0,0,4.3
wind day week jack help son pass path program mad,1,30,15,134,4,0,0,3.433333333333333
miss gun loooooad come,0,10,4,60,2,1,0,5.0
doesn sound nice nice,0,8,1,50,7,1,0,5.25
good morning,1,2,0,13,0,0,0,5.5
oh man recognize th change,0,16,7,85,3,1,0,4.3125
agree know draw strategy ruble bag frustration,0,23,10,128,7,1,2,4.565217391304348
kermiiiiiiiiit remember song hata,0,9,1,65,4,1,0,6.111111111111111
oh awesome joe doesn sad,0,12,3,68,3,1,0,4.666666666666667
new lid,1,4,0,20,0,0,0,4.0
good hear,1,4,1,23,1,1,0,4.75
love story nick hit,1,7,2,34,3,0,0,3.857142857142857
today super special joke win game oh wait lose sea minus hawk mass losing,0,26,9,137,14,0,0,4.269230769230769
feel sadness remember stupidly leave dance tip complication melt,0,25,7,136,5,1,0,4.44
tomorrow,1,3,0,23,0,0,0,6.666666666666667
literally want blood complain,0,13,3,73,4,1,0,4.615384615384615
book good taylor shortness,1,10,5,63,3,0,0,5.3
year,0,8,5,40,1,0,0,4.0
great gordon gordon bone love air guitar gordon hang spur hope,0,24,11,134,3,1,0,4.416666666666667
shop,1,3,1,23,0,0,0,6.666666666666667
moment know exactly insult kind behavior drag twitter,0,22,10,135,4,1,0,5.136363636363637
thank rude life work work work pay tax suck,0,21,8,128,8,0,0,5.095238095238095
hi dinner music concert london bc radio,1,16,5,80,4,1,0,4.0
like ne s song way use write fanfiction si mimi maybe inheritance cycle,1,24,5,135,11,0,0,4.625
sorry grand thought prayer,0,14,7,87,4,1,0,5.214285714285714
quit quit tell cut find sad sweet moment lot tearful,0,23,10,134,9,0,0,4.826086956521739
semi welcome brazil love divan,1,12,0,66,5,1,0,4.5
wait mt movie award tomorrow class section summer,0,13,4,95,13,0,0,6.3076923076923075
huge ice cream feel child mummy,0,15,4,92,8,1,0,5.133333333333334
man birch club fighting,0,6,2,33,0,0,0,4.5
beg camera repair place camera,0,16,6,79,2,0,0,3.9375
rain anymore,0,4,1,25,1,0,0,5.25
mess court middle earth yep right housing finally come today stick essay,0,20,5,109,4,0,0,4.45
oh know good question suggest join site ask marie question bake,1,24,6,134,8,1,0,4.583333333333333
totally learn case guitar,1,6,1,37,0,0,0,5.166666666666667
